日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-05-22,=26.5600,=26.5600,=26.5600,=26.5600,=649875862536.96,=649875862537.0,=367383340338.24,,=18.8642,,,,
2026-05-21,=26.6600,=26.6600,=26.6600,=26.6600,=652322684308.56,=652322684309.0,=368766560746.14,,=18.9353,,,,
2026-05-20,=26.9000,=26.9000,=26.9000,=26.9000,=658195056560.4,=658195056560.0,=372086289725.1,,=19.1057,,,,
2026-05-19,=27.2500,=27.2500,=27.2500,=27.2500,=666758932761.0,=666758932761.0,=376927561152.75,,=19.3543,,,,
2026-05-18,=26.8900,=26.8900,=26.8900,=26.8900,=657950374383.24,=657950374383.0,=371947967684.31,,=19.0986,,,,
2026-05-15,=27.0300,=27.0300,=27.0300,=27.0300,=661375924863.48,=661375924863.0,=373884476255.37,,=19.1980,,,,
2026-05-14,=26.9400,=26.9400,=26.9400,=26.9400,=659173785269.04,=659173785269.0,=372639577888.26,,=19.1341,,,,
2026-05-13,=27.0000,=27.0000,=27.0000,=27.0000,=660641878332.0,=660641878332.0,=373469510133.0,,=19.1767,,,,
2026-05-12,=27.0400,=27.0400,=27.0400,=27.0400,=661620607040.64,=661620607041.0,=374022798296.16,,=19.2051,,,,
2026-05-11,=27.0100,=27.0100,=27.0100,=27.0100,=660886560509.16,=660886560509.0,=373607832173.7901,,=19.1838,,,,
2026-05-08,=27.0000,=27.0000,=27.0000,=27.0000,=660641878332.0,=660641878332.0,=373469510133.0,,=19.1767,,,,
2026-05-07,=27.0500,=27.0500,=27.0500,=27.0500,=661865289217.8,=661865289218.0,=374161120336.95,,=19.2122,,,,
2026-05-06,=27.2000,=27.2000,=27.2000,=27.2000,=665535521875.2,=665535521875.0,=376235950948.8,,=19.3188,,,,
2026-04-30,=27.3200,=27.3200,=27.3200,=27.3200,=668471708001.12,=668471708001.0,=377895815438.28,,=19.4040,,,,
2026-04-29,=26.7700,=26.7700,=26.7700,=26.7700,=655014188257.32,=642674256585.0,=372281863674.69,,=20.0128,,,,
2026-04-28,=26.7300,=26.7300,=26.7300,=26.7300,=654035459548.68,=641713966325.0,=371725596414.81,,=19.9829,,,,
2026-04-27,=26.6600,=26.6600,=26.6600,=26.6600,=652322684308.56,=640033458370.0,=370752128710.02,,=19.9305,,,,
2026-04-24,=26.8100,=26.8100,=26.8100,=26.8100,=655992916965.96,=643634546845.0,=372838130934.57,,=20.0427,,,,
2026-04-23,=26.9500,=26.9500,=26.9500,=26.9500,=659418467446.2,=646995562756.0,=374785066344.15,,=20.1473,,,,
2026-04-22,=26.8600,=26.8600,=26.8600,=26.8600,=657216327851.76,=644834909671.0,=373533465009.42,,=20.0800,,,,
2026-04-21,=27.1300,=27.1300,=27.1300,=27.1300,=663822746635.08,=651316868926.0,=377288269013.61,,=20.2819,,,,
2026-04-20,=26.8400,=26.8400,=26.8400,=26.8400,=656726963497.44,=644354764541.0,=373255331379.48,,=20.0651,,,,
2026-04-17,=26.3800,=26.3800,=26.3800,=26.3800,=645471583348.08,=633311426549.0,=366858257890.86,,=19.7212,,,,
2026-04-16,=26.5500,=26.5500,=26.5500,=26.5500,=649631180359.8,=649631180360.0,=369222393745.3501,,=19.8483,,,,
2026-04-15,=26.5500,=26.5500,=26.5500,=26.5500,=649631180359.8,=649631180360.0,=369222393745.3501,,=19.8483,,,,
2026-04-14,=26.4200,=26.4200,=26.4200,=26.4200,=646450312056.7201,=646450312057.0,=367414525150.7401,,=19.7511,,,,
2026-04-13,=26.4200,=26.4200,=26.4200,=26.4200,=646450312056.7201,=646450312057.0,=367414525150.7401,,=19.7511,,,,
2026-04-10,=26.4000,=26.4000,=26.4000,=26.4000,=645960947702.4,=645960947702.0,=367136391520.8,,=19.7362,,,,
2026-04-09,=26.3900,=26.3900,=26.3900,=26.3900,=645716265525.24,=645716265525.0,=366997324705.83,,=19.7287,,,,
2026-04-08,=26.5800,=26.5800,=26.5800,=26.5800,=650365226891.2799,=650365226891.0,=369639594190.26,,=19.8707,,,,
2026-04-07,=26.4800,=26.4800,=26.4800,=26.4800,=647918405119.68,=647918405120.0,=368248926040.56,,=19.7960,,,,
2026-04-03,=26.7000,=26.7000,=26.7000,=26.7000,=653301413017.2,=653301413017.0,=371308395969.9,,=19.9604,,,,
2026-04-02,=27.0100,=27.0100,=27.0100,=27.0100,=660886560509.16,=660886560509.0,=375619467233.9701,,=20.1922,,,,
2026-04-01,=26.8800,=26.8800,=26.8800,=26.8800,=657705692206.08,=657705692206.0,=373811598639.36,,=20.0950,,,,
2026-03-31,=27.0400,=27.0400,=27.0400,=27.0400,=661620607040.64,=661620607041.0,=376036667678.88,,=20.2146,,,,
2026-03-30,=27.1400,=27.1400,=27.1400,=27.1400,=664067428812.24,=664067428812.0,=377427335828.58,,=20.2894,,,,
2026-03-27,=27.2500,=27.2500,=27.2500,=27.2500,=666758932761.0,=666758932761.0,=378957070793.25,,=20.3716,,,,
2026-03-26,=27.3100,=27.3100,=27.3100,=27.3100,=668227025823.96,=668227025824.0,=379791471683.07,,=20.4165,,,,
2026-03-25,=27.2100,=27.2100,=27.2100,=27.2100,=665780204052.36,=665780204052.0,=378400803533.37,,=20.3417,,,,
2026-03-24,=27.1000,=27.1000,=27.1000,=27.1000,=663088700103.6,=663088700104.0,=376871068568.7,,=20.2595,,,,
2026-03-23,=26.7400,=26.7400,=26.7400,=26.7400,=654280141725.84,=654280141726.0,=371864663229.78,,=19.9903,,,,
2026-03-20,=27.1800,=27.1800,=27.1800,=27.1800,=665046157520.88,=665046157521.0,=377983603088.46,,=20.3193,,,,
2026-03-19,=27.2600,=27.2600,=27.2600,=27.2600,=667003614938.16,=667003614938.0,=379096137608.2201,,=20.3791,,,,
2026-03-18,=27.2900,=27.2900,=27.2900,=27.2900,=667737661469.64,=667737661470.0,=379513338053.13,,=20.4015,,,,
2026-03-17,=27.4900,=27.4900,=27.4900,=27.4900,=672631305012.84,=672631305013.0,=382294674352.53,,=20.5510,,,,
2026-03-16,=27.3600,=27.3600,=27.3600,=27.3600,=669450436709.76,=669450436710.0,=380486805757.92,,=20.4538,,,,
2026-03-13,=27.4200,=27.4200,=27.4200,=27.4200,=670918529772.7201,=670918529773.0,=381321206647.7401,,=20.4987,,,,
2026-03-12,=27.5000,=27.5000,=27.5000,=27.5000,=672875987190.0,=672875987190.0,=382433741167.5,,=20.5585,,,,
2026-03-11,=27.3000,=27.3000,=27.3000,=27.3000,=667982343646.8,=667982343647.0,=379652404868.1001,,=20.4090,,,,
2026-03-10,=27.1500,=27.1500,=27.1500,=27.1500,=664312110989.4,=664312110989.0,=377566402643.55,,=20.2968,,,,
2026-03-09,=27.2000,=27.2000,=27.2000,=27.2000,=665535521875.2,=665535521875.0,=378261736718.4,,=20.3342,,,,
2026-03-06,=27.1400,=27.1400,=27.1400,=27.1400,=664067428812.24,=664067428812.0,=377427335828.58,,=20.2894,,,,
2026-03-05,=27.0800,=27.0800,=27.0800,=27.0800,=662599335749.2799,=662599335749.0,=376592934938.76,,=20.2445,,,,
2026-03-04,=27.0900,=27.0900,=27.0900,=27.0900,=662844017926.44,=662844017926.0,=376732001753.73,,=20.2520,,,,
2026-03-03,=26.9700,=26.9700,=26.9700,=26.9700,=659907831800.52,=659907831801.0,=375063199974.09,,=20.1623,,,,
2026-03-02,=26.5700,=26.5700,=26.5700,=26.5700,=650120544714.12,=650120544714.0,=369500527375.29,,=19.8632,,,,
2026-02-27,=26.0400,=26.0400,=26.0400,=26.0400,=637152389324.64,=637152389325.0,=362129986181.88,,=19.4670,,,,
2026-02-26,=26.0400,=26.0400,=26.0400,=26.0400,=637152389324.64,=637152389325.0,=362129986181.88,,=19.4670,,,,
2026-02-25,=25.9700,=25.9700,=25.9700,=25.9700,=635439614084.52,=635439614085.0,=361156518477.09,,=19.4147,,,,
2026-02-24,=26.0500,=26.0500,=26.0500,=26.0500,=637397071501.8,=637397071502.0,=362269052996.8501,,=19.4745,,,,
2026-02-13,=26.0000,=26.0000,=26.0000,=26.0000,=636173660616.0,=636173660616.0,=361573718922.0,,=19.4371,,,,
2026-02-12,=26.1200,=26.1200,=26.1200,=26.1200,=639109846741.92,=639109846742.0,=363242520701.64,,=19.5268,,,,
2026-02-11,=26.4800,=26.4800,=26.4800,=26.4800,=647918405119.68,=647918405120.0,=368248926040.56,,=19.7960,,,,
2026-02-10,=26.5700,=26.5700,=26.5700,=26.5700,=650120544714.12,=650120544714.0,=369500527375.29,,=19.8632,,,,
2026-02-09,=26.4600,=26.4600,=26.4600,=26.4600,=647429040765.36,=647429040765.0,=367970792410.62,,=19.7810,,,,
2026-02-06,=26.5200,=26.5200,=26.5200,=26.5200,=648897133828.32,=648897133828.0,=368805193300.44,,=19.8259,,,,
2026-02-05,=26.6000,=26.6000,=26.6000,=26.6000,=650854591245.6,=650854591246.0,=369917727820.2,,=19.8857,,,,
2026-02-04,=26.3800,=26.3800,=26.3800,=26.3800,=645471583348.08,=645471583348.0,=366858257890.86,,=19.7212,,,,
2026-02-03,=26.0000,=26.0000,=26.0000,=26.0000,=636173660616.0,=636173660616.0,=361573718922.0,,=19.4371,,,,
2026-02-02,=26.1400,=26.1400,=26.1400,=26.1400,=639599211096.24,=627549684988.0,=363520654331.58,,=19.5418,,,,
2026-01-30,=26.3600,=26.3600,=26.3600,=26.3600,=644982218993.76,=632831281419.0,=366580124260.92,,=19.7063,,,,
2026-01-29,=26.0300,=26.0300,=26.0300,=26.0300,=636907707147.48,=624908886773.0,=361990919366.9101,,=19.4596,,,,
2026-01-28,=25.6500,=25.6500,=25.6500,=25.6500,=627609784415.4,=615786129302.0,=356706380398.05,,=19.1755,,,,
2026-01-27,=25.9300,=25.9300,=25.9300,=25.9300,=634460885375.88,=622508161123.0,=360600251217.21,,=19.3848,,,,
2026-01-26,=25.9800,=25.9800,=25.9800,=25.9800,=635684296261.68,=623708523948.0,=361295585292.06,,=19.4222,,,,
2026-01-23,=26.0000,=26.0000,=26.0000,=26.0000,=636173660616.0,=624188669078.0,=361573718922.0,,=19.4371,,,,
2026-01-22,=26.3100,=26.3100,=26.3100,=26.3100,=643758808107.96,=631630918594.0,=365884790186.07,,=19.6689,,,,
2026-01-21,=26.5800,=26.5800,=26.5800,=26.5800,=650365226891.2799,=638112877850.0,=369639594190.26,,=19.8707,,,,
2026-01-20,=26.8800,=26.8800,=26.8800,=26.8800,=657705692206.08,=645315054801.0,=373811598639.36,,=20.0950,,,,
2026-01-19,=26.8000,=26.8000,=26.8000,=26.8000,=655748234788.8,=643394474280.0,=372699064119.6001,,=20.0352,,,,
2026-01-16,=26.5200,=26.5200,=26.5200,=26.5200,=648897133828.32,=636672442460.0,=368805193300.44,,=19.8259,,,,
2026-01-15,=26.8200,=26.8200,=26.8200,=26.8200,=656237599143.12,=643874619410.0,=372977197749.54,,=20.0501,,,,
2026-01-14,=26.8100,=26.8100,=26.8100,=26.8100,=655992916965.96,=643634546845.0,=372838130934.57,,=20.0427,,,,
2026-01-13,=27.3600,=27.3600,=27.3600,=27.3600,=669450436709.76,=656838537922.0,=380486805757.92,,=20.4538,,,,
2026-01-12,=27.4000,=27.4000,=27.4000,=27.4000,=670429165418.4,=657798828182.0,=381043073017.8,,=20.4837,,,,
2026-01-09,=27.2900,=27.2900,=27.2900,=27.2900,=667737661469.64,=655158029967.0,=379513338053.13,,=20.4015,,,,
2026-01-08,=27.2600,=27.2600,=27.2600,=27.2600,=667003614938.16,=654437812272.0,=379096137608.2201,,=20.3791,,,,
2026-01-07,=27.2300,=27.2300,=27.2300,=27.2300,=666269568406.68,=653717594577.0,=378678937163.31,,=20.3567,,,,
2026-01-06,=27.4400,=27.4400,=27.4400,=27.4400,=671407894127.04,=658759118442.0,=381599340277.68,,=20.5136,,,,
2026-01-05,=27.2800,=27.2800,=27.2800,=27.2800,=667492979292.48,=654917957402.0,=379374271238.1601,,=20.3940,,,,
2025-12-31,=27.1900,=27.1900,=27.1900,=27.1900,=665290839698.04,=652757304317.0,=378122669903.43,,=20.3268,,,,
2025-12-30,=27.3200,=27.3200,=27.3200,=27.3200,=668471708001.12,=655878247662.0,=379930538498.04,,=20.4239,,,,
2025-12-29,=27.5200,=27.5200,=27.5200,=27.5200,=673365351544.32,=660679698963.0,=382711874797.44,,=20.5735,,,,
2025-12-26,=27.6400,=27.6400,=27.6400,=27.6400,=676301537670.24,=663560569743.0,=384380676577.08,,=20.6632,,,,
2025-12-25,=27.6400,=27.6400,=27.6400,=27.6400,=676301537670.24,=663560569743.0,=384380676577.08,,=20.6632,,,,
2025-12-24,=27.6400,=27.6400,=27.6400,=27.6400,=676301537670.24,=663560569743.0,=384380676577.08,,=20.6632,,,,
2025-12-23,=27.7200,=27.7200,=27.7200,=27.7200,=678258995087.52,=665481150263.0,=385493211096.84,,=20.7230,,,,
2025-12-22,=27.5400,=27.5400,=27.5400,=27.5400,=673854715898.64,=661159844093.0,=382990008427.38,,=20.5884,,,,
2025-12-19,=27.8500,=27.8500,=27.8500,=27.8500,=681439863390.6,=668602093609.0,=387301079691.45,,=20.8202,,,,
2025-12-18,=28.0800,=28.0800,=28.0800,=28.0800,=687067553465.2799,=674123762604.0,=390499616435.76,,=20.9921,,,,
2025-12-17,=27.9200,=27.9200,=27.9200,=27.9200,=683152638630.7201,=670282601564.0,=388274547396.2401,,=20.8725,,,,
2025-12-16,=27.9700,=27.9700,=27.9700,=27.9700,=684376049516.52,=671482964389.0,=388969881471.09,,=20.9099,,,,
2025-12-15,=28.0400,=28.0400,=28.0400,=28.0400,=686088824756.64,=673163472344.0,=389943349175.88,,=20.9622,,,,
2025-12-12,=28.0400,=28.0400,=28.0400,=28.0400,=686088824756.64,=673163472344.0,=389943349175.88,,=20.9622,,,,
2025-12-11,=27.8600,=27.8600,=27.8600,=27.8600,=681684545567.76,=668842166174.0,=387440146506.42,,=20.8276,,,,
2025-12-10,=27.8900,=27.8900,=27.8900,=27.8900,=682418592099.24,=669562383869.0,=387857346951.33,,=20.8501,,,,
2025-12-09,=27.9700,=27.9700,=27.9700,=27.9700,=684376049516.52,=671482964389.0,=388969881471.09,,=20.9099,,,,
2025-12-08,=27.8700,=27.8700,=27.8700,=27.8700,=681929227744.92,=669082238739.0,=387579213321.39,,=20.8351,,,,
2025-12-05,=28.0700,=28.0700,=28.0700,=28.0700,=686822871288.12,=673883690039.0,=390360549620.79,,=20.9846,,,,
2025-12-04,=28.2400,=28.2400,=28.2400,=28.2400,=690982468299.84,=677964923645.0,=392724685475.28,,=21.1117,,,,
2025-12-03,=28.2700,=28.2700,=28.2700,=28.2700,=691716514831.32,=678685141340.0,=393141885920.19,,=21.1341,,,,
2025-12-02,=28.2600,=28.2600,=28.2600,=28.2600,=691471832654.16,=678445068775.0,=393002819105.2201,,=21.1267,,,,
2025-12-01,=28.0700,=28.0700,=28.0700,=28.0700,=686822871288.12,=673883690039.0,=390360549620.79,,=20.9846,,,,
2025-11-28,=27.9800,=27.9800,=27.9800,=27.9800,=684620731693.68,=671723036954.0,=389108948286.06,,=20.9173,,,,
2025-11-27,=28.0900,=28.0900,=28.0900,=28.0900,=687312235642.44,=674363835169.0,=390638683250.73,,=20.9996,,,,
2025-11-26,=27.9400,=27.9400,=27.9400,=27.9400,=683642002985.04,=670762746694.0,=388552681026.18,,=20.8874,,,,
2025-11-25,=28.0300,=28.0300,=28.0300,=28.0300,=685844142579.48,=672923399779.0,=389804282360.9101,,=20.9547,,,,
2025-11-24,=28.1900,=28.1900,=28.1900,=28.1900,=689759057414.04,=676764560820.0,=392029351400.43,,=21.0743,,,,
2025-11-21,=28.1600,=28.1600,=28.1600,=28.1600,=689025010882.56,=676044343124.0,=391612150955.52,,=21.0519,,,,
2025-11-20,=28.1400,=28.1400,=28.1400,=28.1400,=688535646528.24,=675564197994.0,=391334017325.58,,=21.0370,,,,
2025-11-19,=28.2300,=28.2300,=28.2300,=28.2300,=690737786122.68,=677724851080.0,=392585618660.31,,=21.1042,,,,
2025-11-18,=28.1500,=28.1500,=28.1500,=28.1500,=688780328705.4,=675804270559.0,=391473084140.55,,=21.0444,,,,
2025-11-17,=28.1600,=28.1600,=28.1600,=28.1600,=689025010882.56,=676044343124.0,=391612150955.52,,=21.0519,,,,
2025-11-14,=28.3400,=28.3400,=28.3400,=28.3400,=693429290071.44,=680365649295.0,=394115353624.98,,=21.1865,,,,
2025-11-13,=28.4400,=28.4400,=28.4400,=28.4400,=695876111843.04,=682766374945.0,=395506021774.68,,=21.2612,,,,
2025-11-12,=28.6100,=28.6100,=28.6100,=28.6100,=700035708854.76,=686847608551.0,=397870157629.17,,=21.3883,,,,
2025-11-11,=28.6200,=28.6200,=28.6200,=28.6200,=700280391031.92,=687087681116.0,=398009224444.14,,=21.3958,,,,
2025-11-10,=28.5300,=28.5300,=28.5300,=28.5300,=698078251437.48,=684927028031.0,=396757623109.4101,,=21.3285,,,,
2025-11-07,=28.5200,=28.5200,=28.5200,=28.5200,=697833569260.32,=684686955466.0,=396618556294.44,,=21.3210,,,,
2025-11-06,=28.5000,=28.5000,=28.5000,=28.5000,=697344204906.0,=684206810336.0,=396340422664.5,,=21.3061,,,,
2025-11-05,=28.4200,=28.4200,=28.4200,=28.4200,=695386747488.7201,=682286229815.0,=395227888144.7401,,=21.2463,,,,
2025-11-04,=28.6000,=28.6000,=28.6000,=28.6000,=699791026677.6,=686607535986.0,=397731090814.2,,=21.3808,,,,
2025-11-03,=28.3100,=28.3100,=28.3100,=28.3100,=692695243539.96,=679645431600.0,=393698153180.07,,=21.1640,,,,
2025-10-31,=28.1000,=28.1000,=28.1000,=28.1000,=687556917819.6,=674603907734.0,=390777750065.7,,=21.0071,,,,
2025-10-30,=28.4700,=28.4700,=28.4700,=28.4700,=696610158374.52,=683486592640.0,=398403070736.58,,=20.2931,,,,
2025-10-29,=28.2900,=28.2900,=28.2900,=28.2900,=692205879185.64,=679165286470.0,=395884189362.06,,=20.1648,,,,
2025-10-28,=28.4600,=28.4600,=28.4600,=28.4600,=696365476197.36,=683246520075.0,=398263132882.44,,=20.2860,,,,
2025-10-27,=28.3000,=28.3000,=28.3000,=28.3000,=692450561362.8,=679405359035.0,=396024127216.2,,=20.1720,,,,
2025-10-24,=28.1900,=28.1900,=28.1900,=28.1900,=689759057414.04,=676764560820.0,=394484810820.6601,,=20.0936,,,,
2025-10-23,=28.2300,=28.2300,=28.2300,=28.2300,=690737786122.68,=677724851080.0,=395044562237.2201,,=20.1221,,,,
2025-10-22,=28.0400,=28.0400,=28.0400,=28.0400,=686088824756.64,=673163472344.0,=392385743008.56,,=19.9866,,,,
2025-10-21,=27.9100,=27.9100,=27.9100,=27.9100,=682907956453.56,=670042528999.0,=390566550904.74,,=19.8940,,,,
2025-10-20,=28.0500,=28.0500,=28.0500,=28.0500,=686333506933.8,=673403544909.0,=392525680862.7,,=19.9938,,,,
2025-10-17,=28.1100,=28.1100,=28.1100,=28.1100,=687801599996.76,=674843980299.0,=393365307987.54,,=20.0365,,,,
2025-10-16,=28.1600,=28.1600,=28.1600,=28.1600,=689025010882.56,=676044343124.0,=394064997258.24,,=20.0722,,,,
2025-10-15,=27.9300,=27.9300,=27.9300,=27.9300,=683397320807.88,=670522674129.0,=390846426613.02,,=19.9082,,,,
2025-10-14,=27.9900,=27.9900,=27.9900,=27.9900,=684865413870.84,=671963109519.0,=391686053737.86,,=19.9510,,,,
2025-10-13,=27.7900,=27.7900,=27.7900,=27.7900,=679971770327.64,=667161658218.0,=388887296655.06,,=19.8084,,,,
2025-10-10,=27.7300,=27.7300,=27.7300,=27.7300,=678503677264.68,=665721222828.0,=388047669530.2201,,=19.7657,,,,
2025-10-09,=27.6800,=27.6800,=27.6800,=27.6800,=677280266378.88,=664520860003.0,=387347980259.52,,=19.7300,,,,
2025-09-30,=27.2500,=27.2500,=27.2500,=27.2500,=666758932761.0,=654197739707.0,=381330652531.5,,=19.4235,,,,
2025-09-29,=27.3000,=27.3000,=27.3000,=27.3000,=667982343646.8,=655398102532.0,=382030341802.2,,=19.4592,,,,
2025-09-26,=27.4700,=27.4700,=27.4700,=27.4700,=672141940658.52,=659479336137.0,=384409285322.58,,=19.5804,,,,
2025-09-25,=27.2900,=27.2900,=27.2900,=27.2900,=667737661469.64,=655158029967.0,=381890403948.06,,=19.4520,,,,
2025-09-24,=27.2500,=27.2500,=27.2500,=27.2500,=666758932761.0,=654197739707.0,=381330652531.5,,=19.4235,,,,
2025-09-23,=27.3200,=27.3200,=27.3200,=27.3200,=668471708001.12,=655878247662.0,=382310217510.48,,=19.4734,,,,
2025-09-22,=27.1200,=27.1200,=27.1200,=27.1200,=663578064457.92,=651076796361.0,=379511460427.68,,=19.3309,,,,
2025-09-19,=27.2000,=27.2000,=27.2000,=27.2000,=665535521875.2,=652997376882.0,=380630963260.8,,=19.3879,,,,
2025-09-18,=27.3100,=27.3100,=27.3100,=27.3100,=668227025823.96,=655638175097.0,=382170279656.34,,=19.4663,,,,
2025-09-17,=27.7000,=27.7000,=27.7000,=27.7000,=677769630733.2,=665001005133.0,=387627855967.8,,=19.7443,,,,
2025-09-16,=27.7300,=27.7300,=27.7300,=27.7300,=678503677264.68,=665721222828.0,=388047669530.2201,,=19.7657,,,,
2025-09-15,=27.8000,=27.8000,=27.8000,=27.8000,=680216452504.8,=667401730783.0,=389027234509.2,,=19.8156,,,,
2025-09-12,=27.9300,=27.9300,=27.9300,=27.9300,=683397320807.88,=670522674129.0,=390846426613.02,,=19.9082,,,,
2025-09-11,=28.0000,=28.0000,=28.0000,=28.0000,=685110096048.0,=672203182084.0,=391825991592.0,,=19.9581,,,,
2025-09-10,=28.0100,=28.0100,=28.0100,=28.0100,=685354778225.16,=672443254649.0,=391965929446.14,,=19.9653,,,,
2025-09-09,=28.0100,=28.0100,=28.0100,=28.0100,=685354778225.16,=672443254649.0,=391965929446.14,,=19.9653,,,,
2025-09-08,=28.1500,=28.1500,=28.1500,=28.1500,=688780328705.4,=675804270559.0,=393925059404.1,,=20.0650,,,,
2025-09-05,=28.0700,=28.0700,=28.0700,=28.0700,=686822871288.12,=673883690039.0,=392805556570.98,,=20.0080,,,,
2025-09-04,=28.2300,=28.2300,=28.2300,=28.2300,=690737786122.68,=677724851080.0,=395044562237.2201,,=20.1221,,,,
2025-09-03,=27.9600,=27.9600,=27.9600,=27.9600,=684131367339.36,=671242891824.0,=391266240175.44,,=19.9296,,,,
2025-09-02,=28.2100,=28.2100,=28.2100,=28.2100,=690248421768.36,=677244705950.0,=394764686528.94,,=20.1078,,,,
2025-09-01,=27.7900,=27.7900,=27.7900,=27.7900,=679971770327.64,=667161658218.0,=388887296655.06,,=19.8084,,,,
2025-08-29,=28.0900,=28.0900,=28.0900,=28.0900,=687312235642.44,=674363835169.0,=365592942843.45,,=20.3583,,,,
2025-08-28,=27.8700,=27.8700,=27.8700,=27.8700,=681929227744.92,=669082238739.0,=362729630368.3501,,=20.1988,,,,
2025-08-27,=27.9600,=27.9600,=27.9600,=27.9600,=684131367339.36,=671242891824.0,=363900985471.8,,=20.2641,,,,
2025-08-26,=28.3100,=28.3100,=28.3100,=28.3100,=692695243539.96,=679645431600.0,=368456255318.55,,=20.5177,,,,
2025-08-25,=28.3500,=28.3500,=28.3500,=28.3500,=693673972248.6,=680605721860.0,=368976857586.75,,=20.5467,,,,
2025-08-22,=27.8700,=27.8700,=27.8700,=27.8700,=681929227744.92,=669082238739.0,=362729630368.3501,,=20.1988,,,,
