日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-21,=92.4900,=92.4900,=92.4900,=92.4900,=191751324605.76,=147032226938.0,=132460210086.51,,=2.2752,,,,
2025-08-20,=95.2800,=95.2800,=95.2800,=95.2800,=197535584478.72,=151467516301.0,=136455928392.72,,=2.3438,,,,
2025-08-19,=96.4700,=96.4700,=96.4700,=96.4700,=200002706073.28,=153359270545.0,=138160195340.53,,=2.3731,,,,
2025-08-18,=95.3800,=95.3800,=95.3800,=95.3800,=197742905621.12,=151626487246.0,=136599144102.62,,=2.3463,,,,
2025-08-15,=94.2800,=94.2800,=94.2800,=94.2800,=195462373054.72,=149877806852.0,=135023771293.72,,=2.3192,,,,
2025-08-14,=87.9500,=87.9500,=87.9500,=87.9500,=182338944740.8,=139814946040.0,=125958216857.05,,=2.1635,,,,
2025-08-13,=89.0300,=89.0300,=89.0300,=89.0300,=184578013078.72,=141531832244.0,=127504946523.97,,=2.1901,,,,
2025-08-12,=88.1000,=88.1000,=88.1000,=88.1000,=182649926454.4,=140053402457.0,=126173040421.9,,=2.1672,,,,
2025-08-11,=84.5200,=84.5200,=84.5200,=84.5200,=175227829556.48,=134362242629.0,=121045918007.48,,=2.0791,,,,
2025-08-08,=81.6000,=81.6000,=81.6000,=81.6000,=169174052198.4,=129720291038.0,=116864019278.4,,=2.0073,,,,
2025-08-07,=74.8100,=74.8100,=74.8100,=74.8100,=155096946629.44,=118926163880.0,=107139672576.19,,=1.8403,,,,
2025-08-06,=76.9000,=76.9000,=76.9000,=76.9000,=159429958505.6,=122248656628.0,=110132880913.1,,=1.8917,,,,
2025-08-05,=75.4100,=75.4100,=75.4100,=75.4100,=156340873483.84,=119879989549.0,=107998966835.59,,=1.8550,,,,
2025-08-04,=73.7800,=73.7800,=73.7800,=73.7800,=152961538862.72,=117288763147.0,=105664550764.22,,=1.8149,,,,
2025-08-01,=75.3000,=75.3000,=75.3000,=75.3000,=156112820227.2,=119705121510.0,=107841429554.7,,=1.8523,,,,
2025-07-31,=72.0000,=72.0000,=72.0000,=72.0000,=149271222528.0,=114459080328.0,=103115311128.0,,=1.7711,,,,
2025-07-30,=74.5900,=74.5900,=74.5900,=74.5900,=154640840116.16,=118576427801.0,=106824598014.41,,=1.8348,,,,
2025-07-29,=75.4500,=75.4500,=75.4500,=75.4500,=156423801940.8,=119943577927.0,=108056253119.55,,=1.8560,,,,
2025-07-28,=74.2000,=74.2000,=74.2000,=74.2000,=153832287660.8,=117956441116.0,=106266056745.8,,=1.8253,,,,
2025-07-25,=75.7800,=75.7800,=75.7800,=75.7800,=157107961710.72,=120468182045.0,=108528864962.22,,=1.8641,,,,
2025-07-24,=76.3800,=76.3800,=76.3800,=76.3800,=158351888565.12,=121422007715.0,=109388159221.62,,=1.8789,,,,
2025-07-23,=73.1100,=73.1100,=73.1100,=73.1100,=151572487208.64,=116223657816.0,=104705005507.89,,=1.7984,,,,
2025-07-22,=74.1300,=74.1300,=74.1300,=74.1300,=153687162861.12,=117845161454.0,=106165805748.87,,=1.8235,,,,
2025-07-21,=72.7500,=72.7500,=72.7500,=72.7500,=150826131096.0,=115651362415.0,=104189428952.25,,=1.7896,,,,
2025-07-18,=72.2600,=72.2600,=72.2600,=72.2600,=149810257498.24,=114872404785.0,=103487671973.74,,=1.7775,,,,
2025-07-17,=74.1000,=74.1000,=74.1000,=74.1000,=153624966518.4,=117797470171.0,=106122841035.9,,=1.8228,,,,
2025-07-16,=74.5100,=74.5100,=74.5100,=74.5100,=154474983202.24,=118449251045.0,=106710025446.49,,=1.8329,,,,
2025-07-15,=75.1500,=75.1500,=75.1500,=75.1500,=155801838513.6,=119466665092.0,=107626605989.85,,=1.8486,,,,
2025-07-14,=75.6100,=75.6100,=75.6100,=75.6100,=156755515768.64,=120197931439.0,=108285398255.39,,=1.8599,,,,
2025-07-11,=76.1600,=76.1600,=76.1600,=76.1600,=157895782051.84,=121072271636.0,=109073084659.84,,=1.8735,,,,
2025-07-10,=76.4500,=76.4500,=76.4500,=76.4500,=158497013364.8,=121533287376.0,=109488410218.55,,=1.8806,,,,
2025-07-09,=73.3500,=73.3500,=73.3500,=73.3500,=152070057950.4,=116605188084.0,=105048723211.65,,=1.8043,,,,
2025-07-08,=73.7700,=73.7700,=73.7700,=73.7700,=152940806748.48,=117272866053.0,=105650229193.23,,=1.8147,,,,
2025-07-07,=67.4000,=67.4000,=67.4000,=67.4000,=139734449977.6,=107146416863.0,=96527388472.6,,=1.6580,,,,
2025-07-04,=67.7000,=67.7000,=67.7000,=67.7000,=140356413404.8,=107623329697.0,=96957035602.3,,=1.6654,,,,
