日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,股息率
2026-04-24,=7.0400,=7.0400,=7.0400,=7.0400,=2463880558465.92,=2247479243870.0,=223303503026.56,,=0.0354
2026-04-23,=7.0300,=7.0300,=7.0300,=7.0300,=2460380728127.19,=2244286801762.0,=222986310550.67,,=0.0355
2026-04-22,=7.0700,=7.0700,=7.0700,=7.0700,=2474380049482.11,=2257056570193.0,=224255080454.23,,=0.0353
2026-04-21,=7.1800,=7.1800,=7.1800,=7.1800,=2512878183208.14,=2292173433379.0,=227744197689.02,,=0.0347
2026-04-20,=7.1900,=7.1900,=7.1900,=7.1900,=2516378013546.87,=2295365875487.0,=228061390164.91,,=0.0347
2026-04-17,=7.0600,=7.0600,=7.0600,=7.0600,=2470880219143.38,=2253864128086.0,=223937887978.34,,=0.0353
2026-04-16,=7.0000,=7.0000,=7.0000,=7.0000,=2449881237111.0,=2234709475439.0,=222034733123.0,,=0.0356
2026-04-15,=6.9500,=6.9500,=6.9500,=6.9500,=2432382085417.35,=2218747264900.0,=220448770743.55,,=0.0359
2026-04-14,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=0.0369
2026-04-13,=6.6400,=6.6400,=6.6400,=6.6400,=2323887344916.7197,=2119781559559.0,=210615803990.96,,=0.0376
2026-04-10,=6.5900,=6.5900,=6.5900,=6.5900,=2306388193223.07,=2103819349020.0,=209029841611.51,,=0.0379
2026-04-09,=6.6000,=6.6000,=6.6000,=6.6000,=2309888023561.8,=2107011791128.0,=209347034087.4,,=0.0378
2026-04-08,=6.6300,=6.6300,=6.6300,=6.6300,=2320387514577.9897,=2116589117452.0,=210298611515.07,,=0.0376
2026-04-07,=6.6900,=6.6900,=6.6900,=6.6900,=2341386496610.37,=2135743770098.0,=212201766370.41,,=0.0373
2026-04-03,=6.8400,=6.8400,=6.8400,=6.8400,=2393883951691.32,=2183630401715.0,=216959653508.76,,=0.0365
2026-04-02,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=0.0361
2026-04-01,=6.6900,=6.6900,=6.6900,=6.6900,=2341386496610.37,=2135743770098.0,=212201766370.41,,=0.0373
2026-03-31,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=0.0372
2026-03-30,=6.4900,=6.4900,=6.4900,=6.4900,=2271389889835.77,=2071894927943.0,=205857916852.61,,=0.0378
2026-03-27,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=0.0378
2026-03-26,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=0.0376
2026-03-25,=6.5500,=6.5500,=6.5500,=6.5500,=2292388871868.15,=2091049580589.0,=207761071707.95,,=0.0374
2026-03-24,=6.5000,=6.5000,=6.5000,=6.5000,=2274889720174.5,=2075087370051.0,=206175109328.5,,=0.0377
2026-03-23,=6.4700,=6.4700,=6.4700,=6.4700,=2264390229158.31,=2065510043727.0,=205223531900.83,,=0.0379
2026-03-20,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=0.0362
2026-03-19,=6.8300,=6.8300,=6.8300,=6.8300,=2390384121352.59,=2180437959607.0,=216642461032.87,,=0.0359
2026-03-18,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=0.0364
2026-03-17,=6.7600,=6.7600,=6.7600,=6.7600,=2365885308981.48,=2158090864853.0,=214422113701.64,,=0.0362
2026-03-16,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=0.0368
2026-03-13,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=0.0370
2026-03-12,=6.6400,=6.6400,=6.6400,=6.6400,=2323887344916.7197,=2119781559559.0,=210615803990.96,,=0.0369
2026-03-11,=6.6300,=6.6300,=6.6300,=6.6300,=2320387514577.9897,=2116589117452.0,=210298611515.07,,=0.0370
2026-03-10,=6.5800,=6.5800,=6.5800,=6.5800,=2302888362884.34,=2100626906913.0,=208712649135.62,,=0.0372
2026-03-09,=6.6600,=6.6600,=6.6600,=6.6600,=2330887005594.18,=2126166443775.0,=211250188942.74,,=0.0368
2026-03-06,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=0.0366
2026-03-05,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=0.0364
2026-03-04,=6.6800,=6.6800,=6.6800,=6.6800,=2337886666271.64,=2132551327990.0,=211884573894.52,,=0.0367
2026-03-03,=6.7300,=6.7300,=6.7300,=6.7300,=2355385817965.29,=2148513538529.0,=213470536273.97,,=0.0364
2026-03-02,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=0.0378
2026-02-27,=6.4000,=6.4000,=6.4000,=6.4000,=2239891416787.2,=2043162948973.0,=203003184569.6,,=0.0383
2026-02-26,=6.4200,=6.4200,=6.4200,=6.4200,=2246891077464.66,=2049547833188.0,=203637569521.38,,=0.0382
2026-02-25,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=0.0376
2026-02-24,=6.4800,=6.4800,=6.4800,=6.4800,=2267890059497.04,=2068702485835.0,=205540724376.72,,=0.0378
2026-02-13,=6.5100,=6.5100,=6.5100,=6.5100,=2278389550513.23,=2078279812158.0,=206492301804.39,,=0.0376
2026-02-12,=6.6100,=6.6100,=6.6100,=6.6100,=2313387853900.5303,=2110204233236.0,=209664226563.29,,=0.0371
2026-02-11,=6.7900,=6.7900,=6.7900,=6.7900,=2376384799997.67,=2167668191176.0,=215373691129.31,,=0.0361
2026-02-10,=6.7300,=6.7300,=6.7300,=6.7300,=2355385817965.29,=2148513538529.0,=213470536273.97,,=0.0364
2026-02-09,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=0.0365
2026-02-06,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=0.0367
2026-02-05,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=0.0366
2026-02-04,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=0.0367
2026-02-03,=6.6600,=6.6600,=6.6600,=6.6600,=2330887005594.18,=2126166443775.0,=211250188942.74,,=0.0368
2026-02-02,=6.7800,=6.7800,=6.7800,=6.7800,=2372884969658.94,=2164475749068.0,=215056498653.42,,=0.0361
2026-01-30,=6.7200,=6.7200,=6.7200,=6.7200,=2351885987626.56,=2145321096421.0,=213153343798.08,,=0.0365
2026-01-29,=6.7800,=6.7800,=6.7800,=6.7800,=2372884969658.94,=2164475749068.0,=215056498653.42,,=0.0361
2026-01-28,=6.8000,=6.8000,=6.8000,=6.8000,=2379884630336.4,=2170860633284.0,=215690883605.2,,=0.0360
2026-01-27,=6.8900,=6.8900,=6.8900,=6.8900,=2411383103384.9697,=2199592612254.0,=218545615888.21,,=0.0356
2026-01-26,=6.8400,=6.8400,=6.8400,=6.8400,=2393883951691.32,=2183630401715.0,=216959653508.76,,=0.0358
2026-01-23,=6.7500,=6.7500,=6.7500,=6.7500,=2362385478642.75,=2154898422745.0,=214104921225.75,,=0.0363
2026-01-22,=6.8100,=6.8100,=6.8100,=6.8100,=2383384460675.13,=2174053075391.0,=216008076081.09,,=0.0360
2026-01-21,=6.9600,=6.9600,=6.9600,=6.9600,=2435881915756.08,=2221939707008.0,=220765963219.44,,=0.0352
2026-01-20,=7.1700,=7.1700,=7.1700,=7.1700,=2509378352869.41,=2288980991271.0,=227427005213.13,,=0.0342
2026-01-19,=7.1000,=7.1000,=7.1000,=7.1000,=2484879540498.3,=2266633896517.0,=225206657881.9,,=0.0345
2026-01-16,=7.2100,=7.2100,=7.2100,=7.2100,=2523377674224.33,=2301750759702.0,=228695775116.69,,=0.0340
2026-01-15,=7.3300,=7.3300,=7.3300,=7.3300,=2565375638289.09,=2340060064995.0,=232502084827.37,,=0.0334
2026-01-14,=7.4800,=7.4800,=7.4800,=7.4800,=2617873093370.04,=2387946696612.0,=237259971965.72,,=0.0328
2026-01-13,=7.6100,=7.6100,=7.6100,=7.6100,=2663370887773.5303,=2429448444013.0,=241383474152.29,,=0.0322
2026-01-12,=7.5200,=7.5200,=7.5200,=7.5200,=2631872414724.96,=2400716465043.0,=238528741869.28,,=0.0326
2026-01-09,=7.4100,=7.4100,=7.4100,=7.4100,=2593374280998.93,=2365599601858.0,=235039624634.49,,=0.0331
2026-01-08,=7.4400,=7.4400,=7.4400,=7.4400,=2603873772015.12,=2375176928181.0,=235991202062.16,,=0.0329
2026-01-07,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=0.0327
2026-01-06,=7.5600,=7.5600,=7.5600,=7.5600,=2645871736079.88,=2413486233474.0,=239797511772.84,,=0.0324
2026-01-05,=7.5700,=7.5700,=7.5700,=7.5700,=2649371566418.61,=2416678675582.0,=240114704248.73,,=0.0324
2025-12-31,=7.6800,=7.6800,=7.6800,=7.6800,=2687869700144.64,=2451795538767.0,=243603821483.52,,=0.0319
2025-12-30,=7.6100,=7.6100,=7.6100,=7.6100,=2663370887773.5303,=2429448444013.0,=241383474152.29,,=0.0322
2025-12-29,=7.6400,=7.6400,=7.6400,=7.6400,=2673870378789.7197,=2439025770336.0,=242335051579.96,,=0.0321
2025-12-26,=7.5100,=7.5100,=7.5100,=7.5100,=2628372584386.23,=2397524022935.0,=238211549393.39,,=0.0326
2025-12-25,=7.5800,=7.5800,=7.5800,=7.5800,=2652871396757.34,=2419871117690.0,=240431896724.62,,=0.0323
2025-12-24,=7.6400,=7.6400,=7.6400,=7.6400,=2673870378789.7197,=2439025770336.0,=242335051579.96,,=0.0321
2025-12-23,=7.6600,=7.6600,=7.6600,=7.6600,=2680870039467.18,=2445410654552.0,=242969436531.74,,=0.0320
2025-12-22,=7.5900,=7.5900,=7.5900,=7.5900,=2656371227096.07,=2423063559797.0,=240749089200.51,,=0.0323
2025-12-19,=7.5500,=7.5500,=7.5500,=7.5500,=2642371905741.15,=2410293791366.0,=239480319296.95,,=0.0325
2025-12-18,=7.6000,=7.6000,=7.6000,=7.6000,=2659871057434.8,=2426256001905.0,=241066281676.4,,=0.0322
2025-12-17,=7.4500,=7.4500,=7.4500,=7.4500,=2607373602353.85,=2378369370289.0,=236308394538.05,,=0.0329
2025-12-16,=7.3700,=7.3700,=7.3700,=7.3700,=2579374959644.0103,=2352829833426.0,=233770854730.93,,=0.0332
2025-12-15,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=0.0327
2025-12-12,=7.7200,=7.7200,=7.7200,=7.7200,=2701869021499.56,=2464565307198.0,=244872591387.08,,=0.0317
2025-12-11,=7.9300,=7.9300,=7.9300,=7.9300,=2775365458612.89,=2531606591462.0,=251533633380.77,,=0.0309
2025-12-10,=7.8200,=7.8200,=7.8200,=7.8200,=2736867324886.86,=2496489728276.0,=248044516145.98,,=0.0313
2025-12-09,=8.0400,=8.0400,=8.0400,=8.0400,=2813863592338.92,=2566723454647.0,=255022750615.56,,=0.0305
2025-12-08,=7.8400,=7.8400,=7.8400,=7.8400,=2743866985564.32,=2502874612492.0,=248678901097.76,,=0.0313
2025-12-05,=7.8200,=7.8200,=7.8200,=7.8200,=2736867324886.86,=2496489728276.0,=248044516145.98,,=0.0313
2025-12-04,=7.9000,=7.9000,=7.9000,=7.9000,=2764865967596.7,=2522029265138.0,=250582055953.1,,=0.0310
2025-12-03,=7.9800,=7.9800,=7.9800,=7.9800,=2792864610306.54,=2547568802000.0,=253119595760.22,,=0.0307
2025-12-02,=8.0200,=8.0200,=8.0200,=8.0200,=2806863931661.46,=2560338570432.0,=254388365663.78,,=0.0305
2025-12-01,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=0.0307
2025-11-28,=8.0400,=8.0400,=8.0400,=8.0400,=2813863592338.92,=2566723454647.0,=255022750615.56,,=0.0305
2025-11-27,=8.1000,=8.1000,=8.1000,=8.1000,=2834862574371.3,=2585878107294.0,=256925905470.9,,=0.0302
2025-11-26,=7.9400,=7.9400,=7.9400,=7.9400,=2778865288951.62,=2534799033569.0,=251850825856.66,,=0.0309
2025-11-25,=8.0700,=8.0700,=8.0700,=8.0700,=2824363083355.11,=2576300780970.0,=255974328043.23,,=0.0304
2025-11-24,=8.0200,=8.0200,=8.0200,=8.0200,=2806863931661.46,=2560338570432.0,=254388365663.78,,=0.0305
2025-11-21,=8.0500,=8.0500,=8.0500,=8.0500,=2817363422677.6504,=2569915896755.0,=255339943091.45,,=0.0304
2025-11-20,=8.1600,=8.1600,=8.1600,=8.1600,=2855861556403.68,=2605032759940.0,=258829060326.24,,=0.0300
2025-11-19,=8.2200,=8.2200,=8.2200,=8.2200,=2876860538436.06,=2624187412587.0,=260732215181.58,,=0.0298
2025-11-18,=8.1900,=8.1900,=8.1900,=8.1900,=2866361047419.8696,=2614610086264.0,=259780637753.91,,=0.0299
2025-11-17,=8.3200,=8.3200,=8.3200,=8.3200,=2911858841823.36,=2656111833665.0,=263904139940.48,,=0.0294
2025-11-14,=8.5000,=8.5000,=8.5000,=8.5000,=2974855787920.5,=2713575791605.0,=269613604506.5,,=0.0288
2025-11-13,=8.5600,=8.5600,=8.5600,=8.5600,=2995854769952.8804,=2732730444251.0,=271516759361.8401,,=0.0286
2025-11-12,=8.5900,=8.5900,=8.5900,=8.5900,=3006354260969.07,=2742307770574.0,=272468336789.51,,=0.0285
2025-11-11,=8.3000,=8.3000,=8.3000,=8.3000,=2904859181145.9004,=2649726949449.0,=263269754988.7,,=0.0295
2025-11-10,=8.1200,=8.1200,=8.1200,=8.1200,=2841862235048.76,=2592262991509.0,=257560290422.68,,=0.0302
2025-11-07,=8.0800,=8.0800,=8.0800,=8.0800,=2827862913693.84,=2579493223078.0,=256291520519.12,,=0.0303
2025-11-06,=8.1600,=8.1600,=8.1600,=8.1600,=2855861556403.68,=2605032759940.0,=258829060326.24,,=0.0300
2025-11-05,=8.1800,=8.1800,=8.1800,=8.1800,=2862861217081.14,=2611417644156.0,=259463445278.02,,=0.0300
2025-11-04,=8.1500,=8.1500,=8.1500,=8.1500,=2852361726064.95,=2601840317833.0,=258511867850.35,,=0.0301
2025-11-03,=8.0100,=8.0100,=8.0100,=8.0100,=2803364101322.73,=2557146128324.0,=254071173187.89,,=0.0306
2025-10-31,=7.9600,=7.9600,=7.9600,=7.9600,=2785864949629.08,=2541183917785.0,=252485210808.44,,=0.0308
2025-10-30,=8.0600,=8.0600,=8.0600,=8.0600,=2820863253016.3804,=2573108338863.0,=255657135567.3401,,=0.0304
2025-10-29,=8.1500,=8.1500,=8.1500,=8.1500,=2852361726064.95,=2601840317833.0,=258511867850.35,,=0.0301
2025-10-28,=8.3100,=8.3100,=8.3100,=8.3100,=2908359011484.6304,=2652919391557.0,=263586947464.5901,,=0.0295
2025-10-27,=8.1800,=8.1800,=8.1800,=8.1800,=2862861217081.14,=2611417644156.0,=259463445278.02,,=0.0300
2025-10-24,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=0.0307
2025-10-23,=7.9900,=7.9900,=7.9900,=7.9900,=2796364440645.27,=2550761244108.0,=253436788236.11,,=0.0307
2025-10-22,=8.0900,=8.0900,=8.0900,=8.0900,=2831362744032.57,=2582685665186.0,=256608712995.01,,=0.0303
2025-10-21,=7.8800,=7.8800,=7.8800,=7.8800,=2757866306919.2397,=2515644380923.0,=249947671001.32,,=0.0311
2025-10-20,=7.7500,=7.7500,=7.7500,=7.7500,=2712368512515.75,=2474142633522.0,=245824168814.75,,=0.0316
2025-10-17,=7.6200,=7.6200,=7.6200,=7.6200,=2666870718112.2603,=2432640886121.0,=241700666628.18,,=0.0322
2025-10-16,=7.4900,=7.4900,=7.4900,=7.4900,=2621372923708.77,=2391139138720.0,=237577164441.61,,=0.0327
2025-10-15,=7.2700,=7.2700,=7.2700,=7.2700,=2544376656256.71,=2320905412349.0,=230598929972.03,,=0.0337
2025-10-14,=7.1300,=7.1300,=7.1300,=7.1300,=2495379031514.4897,=2276211222840.0,=226158235309.57,,=0.0344
2025-10-13,=6.9100,=6.9100,=6.9100,=6.9100,=2418382764062.43,=2205977496469.0,=219180000839.99,,=0.0355
2025-10-10,=6.8300,=6.8300,=6.8300,=6.8300,=2390384121352.59,=2180437959607.0,=216642461032.87,,=0.0359
2025-10-09,=6.7000,=6.7000,=6.7000,=6.7000,=2344886326949.1,=2138936212206.0,=212518958846.3,,=0.0366
2025-09-30,=6.6700,=6.6700,=6.6700,=6.6700,=2334386835932.91,=2129358885883.0,=211567381418.63,,=0.0367
2025-09-29,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=0.0370
2025-09-26,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=0.0370
2025-09-25,=6.6100,=6.6100,=6.6100,=6.6100,=2313387853900.5303,=2110204233236.0,=209664226563.29,,=0.0371
2025-09-24,=6.5700,=6.5700,=6.5700,=6.5700,=2299388532545.61,=2097434464805.0,=208395456659.73,,=0.0373
2025-09-23,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=0.0368
2025-09-22,=6.4900,=6.4900,=6.4900,=6.4900,=2271389889835.77,=2071894927943.0,=205857916852.61,,=0.0378
2025-09-19,=6.6500,=6.6500,=6.6500,=6.6500,=2327387175255.45,=2122974001667.0,=210932996466.85,,=0.0368
2025-09-18,=6.7700,=6.7700,=6.7700,=6.7700,=2369385139320.21,=2161283306960.0,=214739306177.53,,=0.0362
2025-09-17,=6.9600,=6.9600,=6.9600,=6.9600,=2435881915756.08,=2221939707008.0,=220765963219.44,,=0.0352
2025-09-16,=7.0400,=7.0400,=7.0400,=7.0400,=2463880558465.92,=2247479243870.0,=223303503026.56,,=0.0348
2025-09-15,=7.1600,=7.1600,=7.1600,=7.1600,=2505878522530.68,=2285788549163.0,=227109812737.24,,=0.0342
2025-09-12,=7.2400,=7.2400,=7.2400,=7.2400,=2533877165240.52,=2311328086025.0,=229647352544.36,,=0.0338
2025-09-11,=7.2800,=7.2800,=7.2800,=7.2800,=2547876486595.44,=2324097854457.0,=230916122447.92,,=0.0337
2025-09-10,=7.2900,=7.2900,=7.2900,=7.2900,=2551376316934.17,=2327290296564.0,=231233314923.81,,=0.0336
2025-09-09,=7.3100,=7.3100,=7.3100,=7.3100,=2558375977611.63,=2333675180780.0,=231867699875.59,,=0.0335
2025-09-08,=7.2600,=7.2600,=7.2600,=7.2600,=2540876825917.98,=2317712970241.0,=230281737496.14,,=0.0337
2025-09-05,=7.3000,=7.3000,=7.3000,=7.3000,=2554876147272.9,=2330482738672.0,=231550507399.7,,=0.0336
2025-09-04,=7.5200,=7.5200,=7.5200,=7.5200,=2631872414724.96,=2400716465043.0,=238528741869.28,,=0.0326
2025-09-03,=7.1500,=7.1500,=7.1500,=7.1500,=2502378692191.95,=2282596107056.0,=226792620261.35,,=0.0343
2025-09-02,=7.1900,=7.1900,=7.1900,=7.1900,=2516378013546.87,=2295365875487.0,=228061390164.91,,=0.0341
2025-09-01,=7.0500,=7.0500,=7.0500,=7.0500,=2467380388804.65,=2250671685978.0,=223620695502.45,,=0.0348
2025-08-29,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=0.0345
2025-08-28,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=0.0345
2025-08-27,=7.1100,=7.1100,=7.1100,=7.1100,=2488379370837.0303,=2269826338624.0,=225523850357.79,,=0.0340
2025-08-26,=7.2800,=7.2800,=7.2800,=7.2800,=2547876486595.44,=2324097854457.0,=230916122447.92,,=0.0332
2025-08-25,=7.2600,=7.2600,=7.2600,=7.2600,=2540876825917.98,=2317712970241.0,=230281737496.14,,=0.0333
2025-08-22,=7.3000,=7.3000,=7.3000,=7.3000,=2554876147272.9,=2330482738672.0,=231550507399.7,,=0.0331
2025-08-21,=7.2300,=7.2300,=7.2300,=7.2300,=2530377334901.79,=2308135643918.0,=229330160068.47,,=0.0335
2025-08-20,=7.0800,=7.0800,=7.0800,=7.0800,=2477879879820.84,=2260249012301.0,=224572272930.12,,=0.0342
2025-08-19,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=0.0345
2025-08-18,=6.9300,=6.9300,=6.9300,=6.9300,=2425382424739.89,=2212362380685.0,=219814385791.77,,=0.0349
2025-08-15,=6.8500,=6.8500,=6.8500,=6.8500,=2397383782030.05,=2186822843822.0,=217276845984.65,,=0.0353
2025-08-14,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=0.0350
2025-08-13,=6.8000,=6.8000,=6.8000,=6.8000,=2379884630336.4,=2170860633284.0,=215690883605.2,,=0.0356
2025-08-12,=6.8500,=6.8500,=6.8500,=6.8500,=2397383782030.05,=2186822843822.0,=217276845984.65,,=0.0353
2025-08-11,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=0.0359
