日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=21.7200,=21.7200,=21.7200,=21.7200,=210575400000.0,=210575400000.0,=73175534356.2,,=2.4661,,,,
2025-08-19,=21.4100,=21.4100,=21.4100,=21.4100,=207569950000.0,=207569950000.0,=72131132162.35,,=2.4309,,,,
2025-08-18,=21.1700,=21.1700,=21.1700,=21.1700,=205243150000.0,=205243150000.0,=71322562721.95,,=2.4037,,,,
2025-08-15,=21.5700,=21.5700,=21.5700,=21.5700,=209121150000.0,=209121150000.0,=72670178455.95,,=2.4491,,,,
2025-08-14,=21.6100,=21.6100,=21.6100,=21.6100,=209508950000.0,=209508950000.0,=72804940029.35,,=2.4536,,,,
2025-08-13,=21.6100,=21.6100,=21.6100,=21.6100,=209508950000.0,=209508950000.0,=72804940029.35,,=2.4536,,,,
2025-08-12,=21.8600,=21.8600,=21.8600,=21.8600,=211932700000.0,=211932700000.0,=73647199863.1,,=2.4820,,,,
2025-08-11,=21.5600,=21.5600,=21.5600,=21.5600,=209024200000.0,=209024200000.0,=72636488062.6,,=2.4480,,,,
2025-08-08,=21.9900,=21.9900,=21.9900,=21.9900,=213193050000.0,=213193050000.0,=74085174976.65,,=2.4968,,,,
2025-08-07,=21.9500,=21.9500,=21.9500,=21.9500,=212805250000.0,=212805250000.0,=73950413403.25,,=2.4922,,,,
2025-08-06,=21.4300,=21.4300,=21.4300,=21.4300,=207763850000.0,=207763850000.0,=72198512949.05,,=2.4332,,,,
2025-08-05,=20.2900,=20.2900,=20.2900,=20.2900,=196711550000.0,=196711550000.0,=68357808107.15,,=2.3038,,,,
2025-08-04,=20.1600,=20.1600,=20.1600,=20.1600,=195451200000.0,=195451200000.0,=67919832993.6,,=2.2890,,,,
2025-08-01,=20.0100,=20.0100,=20.0100,=20.0100,=193996950000.0,=193996950000.0,=67414477093.35,,=2.2720,,,,
2025-07-31,=20.1500,=20.1500,=20.1500,=20.1500,=195354250000.0,=195354250000.0,=67886142600.25,,=2.2879,,,,
2025-07-30,=20.6000,=20.6000,=20.6000,=20.6000,=199717000000.0,=199717000000.0,=69402210301.0,,=2.3390,,,,
2025-07-29,=20.6400,=20.6400,=20.6400,=20.6400,=200104800000.0,=200104800000.0,=69536971874.4,,=2.3435,,,,
2025-07-28,=20.3000,=20.3000,=20.3000,=20.3000,=196808500000.0,=196808500000.0,=68391498500.5,,=2.3049,,,,
2025-07-25,=20.7600,=20.7600,=20.7600,=20.7600,=201268200000.0,=201268200000.0,=69941256594.6,,=2.3571,,,,
2025-07-24,=21.3000,=21.3000,=21.3000,=21.3000,=206503500000.0,=206503500000.0,=71760537835.5,,=2.4184,,,,
2025-07-23,=21.0300,=21.0300,=21.0300,=21.0300,=203885850000.0,=203885850000.0,=70850897215.05,,=2.3878,,,,
2025-07-22,=21.1000,=21.1000,=21.1000,=21.1000,=204564500000.0,=204564500000.0,=71086729968.5,,=2.3957,,,,
2025-07-21,=19.5500,=19.5500,=19.5500,=19.5500,=189537250000.0,=189537250000.0,=65864718999.25,,=2.2197,,,,
2025-07-18,=19.1400,=19.1400,=19.1400,=19.1400,=185562300000.0,=185562300000.0,=64483412871.9,,=2.1732,,,,
2025-07-17,=18.9700,=18.9700,=18.9700,=18.9700,=183914150000.0,=183914150000.0,=63910676184.95,,=2.1539,,,,
2025-07-16,=18.9600,=18.9600,=18.9600,=18.9600,=183817200000.0,=183817200000.0,=63876985791.6,,=2.1528,,,,
2025-07-15,=19.1400,=19.1400,=19.1400,=19.1400,=185562300000.0,=185562300000.0,=64483412871.9,,=2.1732,,,,
2025-07-14,=19.4600,=19.4600,=19.4600,=19.4600,=188664700000.0,=188664700000.0,=65561505459.1,,=2.2095,,,,
2025-07-11,=19.3400,=19.3400,=19.3400,=19.3400,=187501300000.0,=187501300000.0,=65157220738.9,,=2.1959,,,,
2025-07-10,=19.3900,=19.3900,=19.3900,=19.3900,=187986050000.0,=187986050000.0,=65325672705.65,,=2.2016,,,,
2025-07-09,=19.1800,=19.1800,=19.1800,=19.1800,=185950100000.0,=185950100000.0,=64618174445.3,,=2.1777,,,,
2025-07-08,=19.1500,=19.1500,=19.1500,=19.1500,=185659250000.0,=185659250000.0,=64517103265.25,,=2.1743,,,,
2025-07-07,=19.1300,=19.1300,=19.1300,=19.1300,=185465350000.0,=185465350000.0,=64449722478.55,,=2.1721,,,,
2025-07-04,=19.3700,=19.3700,=19.3700,=19.3700,=187792150000.0,=187792150000.0,=65258291918.95,,=2.1993,,,,
