日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-20,=9.0600,=9.0600,=9.0600,=9.0600,=186346098790.44,=171082560895.0,=69526636221.48,,=2.3423,,,,
2025-08-19,=9.0600,=9.0600,=9.0600,=9.0600,=186346098790.44,=171082560895.0,=69526636221.48,,=2.3423,,,,
2025-08-18,=9.0600,=9.0600,=9.0600,=9.0600,=186346098790.44,=171082560895.0,=69526636221.48,,=2.3423,,,,
2025-08-15,=9.0600,=9.0600,=9.0600,=9.0600,=186346098790.44,=171082560895.0,=69526636221.48,,=2.3423,,,,
2025-08-14,=9.1100,=9.1100,=9.1100,=9.1100,=187374498894.14,=172026725138.0,=69910337304.38,,=2.3552,,,,
2025-08-13,=9.1400,=9.1400,=9.1400,=9.1400,=187991538956.36,=172593223684.0,=70140557954.12,,=2.3630,,,,
2025-08-12,=9.1600,=9.1600,=9.1600,=9.1600,=188402898997.84,=172970889382.0,=70294038387.28,,=2.3682,,,,
2025-08-11,=9.1600,=9.1600,=9.1600,=9.1600,=188402898997.84,=172970889382.0,=70294038387.28,,=2.3682,,,,
2025-08-08,=9.1600,=9.1600,=9.1600,=9.1600,=188402898997.84,=172970889382.0,=70294038387.28,,=2.3682,,,,
2025-08-07,=9.1700,=9.1700,=9.1700,=9.1700,=188608579018.58,=173159722230.0,=70370778603.86,,=2.3708,,,,
2025-08-06,=9.1800,=9.1800,=9.1800,=9.1800,=188814259039.32,=173348555079.0,=70447518820.44,,=2.3733,,,,
2025-08-05,=9.1700,=9.1700,=9.1700,=9.1700,=188608579018.58,=173159722230.0,=70370778603.86,,=2.3708,,,,
2025-08-04,=9.1600,=9.1600,=9.1600,=9.1600,=188402898997.84,=172970889382.0,=70294038387.28,,=2.3682,,,,
2025-08-01,=9.1600,=9.1600,=9.1600,=9.1600,=188402898997.84,=172970889382.0,=70294038387.28,,=2.3682,,,,
2025-07-31,=9.1900,=9.1900,=9.1900,=9.1900,=189019939060.06,=173537387928.0,=70524259037.02,,=2.3759,,,,
2025-07-30,=9.2600,=9.2600,=9.2600,=9.2600,=190459699205.24,=174859217868.0,=71061440553.08,,=2.3940,,,,
2025-07-29,=9.2400,=9.2400,=9.2400,=9.2400,=190048339163.76,=174481552171.0,=70907960119.92,,=2.3889,,,,
2025-07-28,=9.2600,=9.2600,=9.2600,=9.2600,=190459699205.24,=174859217868.0,=71061440553.08,,=2.3940,,,,
2025-07-25,=9.3200,=9.3200,=9.3200,=9.3200,=191693779329.68,=175992214960.0,=71521881852.56,,=2.4095,,,,
2025-07-24,=9.4200,=9.4200,=9.4200,=9.4200,=193750579537.08,=177880543447.0,=72289284018.36,,=2.4354,,,,
2025-07-23,=9.4200,=9.4200,=9.4200,=9.4200,=193750579537.08,=177880543447.0,=72289284018.36,,=2.4354,,,,
2025-07-22,=9.3400,=9.3400,=9.3400,=9.3400,=192105139371.16,=176369880658.0,=71675362285.72,,=2.4147,,,,
2025-07-21,=9.2800,=9.2800,=9.2800,=9.2800,=190871059246.72,=175236883566.0,=71214920986.24,,=2.3992,,,,
2025-07-18,=9.2300,=9.2300,=9.2300,=9.2300,=189842659143.02,=174292719322.0,=70831219903.34,,=2.3863,,,,
2025-07-17,=9.3500,=9.3500,=9.3500,=9.3500,=192310819391.9,=176558713506.0,=71752102502.3,,=2.4173,,,,
2025-07-16,=9.3300,=9.3300,=9.3300,=9.3300,=191899459350.42,=176181047809.0,=71598622069.14,,=2.4121,,,,
2025-07-15,=9.3600,=9.3600,=9.3600,=9.3600,=192516499412.64,=176747546355.0,=71828842718.88,,=2.4199,,,,
2025-07-14,=9.4800,=9.4800,=9.4800,=9.4800,=194984659661.52,=179013540539.0,=72749725317.84,,=2.4509,,,,
2025-07-11,=9.3800,=9.3800,=9.3800,=9.3800,=192927859454.12,=177125212052.0,=71982323152.04,,=2.4250,,,,
2025-07-10,=9.4100,=9.4100,=9.4100,=9.4100,=193544899516.34,=177691710598.0,=72212543801.78,,=2.4328,,,,
2025-07-09,=9.4700,=9.4700,=9.4700,=9.4700,=194778979640.78,=178824707690.0,=72672985101.26,,=2.4483,,,,
2025-07-08,=9.4300,=9.4300,=9.4300,=9.4300,=193956259557.82,=178069376296.0,=72366024234.94,,=2.4380,,,,
2025-07-07,=9.4800,=9.4800,=9.4800,=9.4800,=194984659661.52,=179013540539.0,=72749725317.84,,=2.4509,,,,
2025-07-04,=9.4100,=9.4100,=9.4100,=9.4100,=193544899516.34,=177691710598.0,=72212543801.78,,=2.4328,,,,
