日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-21,=12.1500,=12.1500,=12.1500,=12.1500,=161092760310.0,=111196804860.0,=18720628777.8,,=8.8745,,,,
2025-08-20,=12.0000,=12.0000,=12.0000,=12.0000,=159103960800.0,=109824004800.0,=18489509904.0,,=8.7649,,,,
2025-08-19,=11.9900,=11.9900,=11.9900,=11.9900,=158971374166.0,=109732484796.0,=18474101979.08,,=8.7576,,,,
2025-08-18,=11.9500,=11.9500,=11.9500,=11.9500,=158441027630.0,=109366404780.0,=18412470279.4,,=8.7284,,,,
2025-08-15,=12.1800,=12.1800,=12.1800,=12.1800,=161490520212.0,=111471364872.0,=18766852552.56,,=8.8964,,,,
2025-08-14,=12.1400,=12.1400,=12.1400,=12.1400,=160960173676.0,=111105284856.0,=18705220852.88,,=8.8672,,,,
2025-08-13,=12.4200,=12.4200,=12.4200,=12.4200,=164672599428.0,=113667844968.0,=19136642750.64,,=9.0717,,,,
2025-08-12,=12.4800,=12.4800,=12.4800,=12.4800,=165468119232.0,=114216964992.0,=19229090300.16,,=9.1155,,,,
2025-08-11,=12.2500,=12.2500,=12.2500,=12.2500,=162418626650.0,=112112004900.0,=18874708027.0,,=8.9475,,,,
2025-08-08,=12.3400,=12.3400,=12.3400,=12.3400,=163611906356.0,=112935684936.0,=19013379351.28,,=9.0133,,,,
2025-08-07,=12.4300,=12.4300,=12.4300,=12.4300,=164805186062.0,=113759364972.0,=19152050675.56,,=9.0790,,,,
2025-08-06,=12.4500,=12.4500,=12.4500,=12.4500,=165070359330.0,=113942404980.0,=19182866525.4,,=9.0936,,,,
2025-08-05,=12.1400,=12.1400,=12.1400,=12.1400,=160960173676.0,=111105284856.0,=18705220852.88,,=8.8672,,,,
2025-08-04,=12.0900,=12.0900,=12.0900,=12.0900,=160297240506.0,=110647684836.0,=18628181228.28,,=8.8307,,,,
2025-08-01,=11.6900,=11.6900,=11.6900,=11.6900,=154993775146.0,=106986884676.0,=18011864231.48,,=8.5385,,,,
2025-07-31,=11.8000,=11.8000,=11.8000,=11.8000,=156452228120.0,=107993604720.0,=18181351405.6,,=8.6189,,,,
2025-07-30,=12.2300,=12.2300,=12.2300,=12.2300,=162153453382.0,=111928964892.0,=18843892177.16,,=8.9329,,,,
2025-07-29,=12.0300,=12.0300,=12.0300,=12.0300,=159501720702.0,=110098564812.0,=18535733678.76,,=8.7868,,,,
2025-07-28,=11.9500,=11.9500,=11.9500,=11.9500,=158441027630.0,=109366404780.0,=18412470279.4,,=8.7284,,,,
2025-07-25,=12.1900,=12.1900,=12.1900,=12.1900,=161623106846.0,=111562884876.0,=18782260477.48,,=8.9037,,,,
2025-07-24,=12.4500,=12.4500,=12.4500,=12.4500,=165070359330.0,=113942404980.0,=19182866525.4,,=9.0936,,,,
2025-07-23,=12.3400,=12.3400,=12.3400,=12.3400,=163611906356.0,=112935684936.0,=19013379351.28,,=9.0133,,,,
2025-07-22,=12.5500,=12.5500,=12.5500,=12.5500,=166396225670.0,=114857605020.0,=19336945774.6,,=9.1667,,,,
2025-07-21,=11.4700,=11.4700,=11.4700,=11.4700,=152076869198.0,=104973444588.0,=17672889883.24,,=8.3778,,,,
2025-07-18,=11.2400,=11.2400,=11.2400,=11.2400,=149027376616.0,=102868484496.0,=17318507610.08,,=8.2098,,,,
2025-07-17,=11.1900,=11.1900,=11.1900,=11.1900,=148364443446.0,=102410884476.0,=17241467985.48,,=8.1733,,,,
2025-07-16,=11.1200,=11.1200,=11.1200,=11.1200,=147436337008.0,=101770244448.0,=17133612511.04,,=8.1222,,,,
2025-07-15,=11.1200,=11.1200,=11.1200,=11.1200,=147436337008.0,=101770244448.0,=17133612511.04,,=8.1222,,,,
2025-07-14,=11.3200,=11.3200,=11.3200,=11.3200,=150088069688.0,=103600644528.0,=17441771009.44,,=8.2683,,,,
2025-07-11,=11.3400,=11.3400,=11.3400,=11.3400,=150353242956.0,=103783684536.0,=17472586859.28,,=8.2829,,,,
2025-07-10,=11.5100,=11.5100,=11.5100,=11.5100,=152607215734.0,=105339524604.0,=17734521582.92,,=8.4070,,,,
2025-07-09,=11.2400,=11.2400,=11.2400,=11.2400,=149027376616.0,=102868484496.0,=17318507610.08,,=8.2098,,,,
2025-07-08,=11.3000,=11.3000,=11.3000,=11.3000,=149822896420.0,=103417604520.0,=17410955159.6,,=8.2536,,,,
2025-07-07,=11.1800,=11.1800,=11.1800,=11.1800,=148231856812.0,=102319364472.0,=17226060060.56,,=8.1660,,,,
2025-07-04,=11.3000,=11.3000,=11.3000,=11.3000,=149822896420.0,=103417604520.0,=17410955159.6,,=8.2536,,,,
