日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-21,=39.9000,=39.9000,=39.9000,=39.9000,=383851624054.5,=273117154055.0,=143588315096.1,,=1.5240,,,,
2025-08-20,=40.3500,=40.3500,=40.3500,=40.3500,=388180777709.25,=276197422709.0,=145207732183.65,,=1.5412,,,,
2025-08-19,=39.0700,=39.0700,=39.0700,=39.0700,=375866740646.85,=267435769647.0,=140601390245.73,,=1.4923,,,,
2025-08-18,=39.9000,=39.9000,=39.9000,=39.9000,=383851624054.5,=273117154055.0,=143588315096.1,,=1.5240,,,,
2025-08-15,=39.7000,=39.7000,=39.7000,=39.7000,=381927555763.5,=271748145764.0,=142868574168.3,,=1.5164,,,,
2025-08-14,=39.6000,=39.6000,=39.6000,=39.6000,=380965521618.0,=271063641618.0,=142508703704.4,,=1.5126,,,,
2025-08-13,=37.7600,=37.7600,=37.7600,=37.7600,=363264093340.8,=258468765341.0,=135887087168.64,,=1.4423,,,,
2025-08-12,=37.4100,=37.4100,=37.4100,=37.4100,=359896973831.55,=256073000832.0,=134627540544.99,,=1.4289,,,,
2025-08-11,=36.8800,=36.8800,=36.8800,=36.8800,=354798192860.4,=252445128860.0,=132720227086.32,,=1.4087,,,,
2025-08-08,=36.9000,=36.9000,=36.9000,=36.9000,=354990599689.5,=252582029690.0,=132792201179.1,,=1.4095,,,,
2025-08-07,=37.2200,=37.2200,=37.2200,=37.2200,=358069108955.1,=254772442955.0,=133943786663.58,,=1.4217,,,,
2025-08-06,=37.4000,=37.4000,=37.4000,=37.4000,=359800770417.0,=256004550417.0,=134591553498.6,,=1.4286,,,,
2025-08-05,=37.5500,=37.5500,=37.5500,=37.5500,=361243821635.25,=257031306635.0,=135131359194.45,,=1.4343,,,,
2025-08-04,=37.1200,=37.1200,=37.1200,=37.1200,=357107074809.6,=254087938810.0,=133583916199.68,,=1.4179,,,,
2025-08-01,=37.1000,=37.1000,=37.1000,=37.1000,=356914667980.5,=253951037981.0,=133511942106.9,,=1.4171,,,,
2025-07-31,=37.4600,=37.4600,=37.4600,=37.4600,=360377990904.3,=256415252904.0,=134807475776.94,,=1.4308,,,,
2025-07-30,=38.8500,=38.8500,=38.8500,=38.8500,=373750265526.75,=265929860527.0,=139809675225.15,,=1.4839,,,,
2025-07-29,=38.2800,=38.2800,=38.2800,=38.2800,=368266670897.4,=262028186897.0,=137758413580.92,,=1.4622,,,,
2025-07-28,=38.9900,=38.9900,=38.9900,=38.9900,=375097113330.45,=266888166330.0,=140313493874.61,,=1.4893,,,,
2025-07-25,=37.4900,=37.4900,=37.4900,=37.4900,=360666601147.95,=256620604148.0,=134915436916.11,,=1.4320,,,,
2025-07-24,=37.3900,=37.3900,=37.3900,=37.3900,=359704567002.45,=255936100002.0,=134555566452.21,,=1.4282,,,,
2025-07-23,=37.1500,=37.1500,=37.1500,=37.1500,=357395685053.25,=254293290053.0,=133691877338.85,,=1.4190,,,,
2025-07-22,=36.1900,=36.1900,=36.1900,=36.1900,=348160157256.45,=247722050256.0,=130237120885.41,,=1.3823,,,,
2025-07-21,=36.6600,=36.6600,=36.6600,=36.6600,=352681717740.3,=250939219740.0,=131928512065.74,,=1.4003,,,,
2025-07-18,=37.0900,=37.0900,=37.0900,=37.0900,=356818464565.95,=253882587566.0,=133475955060.51,,=1.4167,,,,
2025-07-17,=37.7500,=37.7500,=37.7500,=37.7500,=363167889926.25,=258400314926.0,=135851100122.25,,=1.3848,,,,
2025-07-16,=37.7800,=37.7800,=37.7800,=37.7800,=363456500169.9,=258605666170.0,=135959061261.42,,=1.3859,,,,
2025-07-15,=37.9200,=37.9200,=37.9200,=37.9200,=364803347973.6001,=259563971974.0,=136462879910.88,,=1.3910,,,,
2025-07-14,=38.3000,=38.3000,=38.3000,=38.3000,=368459077726.5,=262165087726.0,=137830387673.7,,=1.4050,,,,
2025-07-11,=38.4600,=38.4600,=38.4600,=38.4600,=369998332359.3,=263260294359.0,=138406180415.94,,=1.4108,,,,
2025-07-10,=37.6200,=37.6200,=37.6200,=37.6200,=361917245537.1,=257510459537.0,=135383268519.18,,=1.3800,,,,
2025-07-09,=37.1000,=37.1000,=37.1000,=37.1000,=356914667980.5,=253951037981.0,=133511942106.9,,=1.3610,,,,
2025-07-08,=37.8300,=37.8300,=37.8300,=37.8300,=363937517242.65,=258947918243.0,=136138996493.37,,=1.3877,,,,
2025-07-07,=37.7300,=37.7300,=37.7300,=37.7300,=362975483097.15,=258263414097.0,=135779126029.47,,=1.3841,,,,
2025-07-04,=37.1400,=37.1400,=37.1400,=37.1400,=357299481638.7,=254224839639.0,=133655890292.46,,=1.3624,,,,
